,CampusID,InstitutionID,MedianFamilyIncome,DebtNonCompleter,PredominantDegree,State,FirstGen,IndPerc,LoanPerc,MDEarning10,Control,NetPrice
6448,454209,1072789,22412.463,9500.0,3,KY,0.5106051632999999,0.7821434898,0.877,47000.0,3,26798.0
6449,454227,638500,54289.254129999994,12500.0,3,IL,0.4720736519,0.8642173747,0.91,52600.0,3,21957.0
6450,454236,638501,54289.254129999994,12500.0,2,OH,0.4720736519,0.8642173747,0.8574,52600.0,3,28708.0
6451,454245,638503,54289.254129999994,12500.0,3,AZ,0.4720736519,0.8642173747,0.8744,52600.0,3,24205.0
6453,454315,1049029,13603.23841,4750.0,1,CO,0.5117322614,0.6112138015999999,0.7659999999999999,21500.0,3,25317.0
6454,454324,1049033,13603.23841,4750.0,1,AZ,0.5117322614,0.6112138015999999,0.7415,21500.0,3,22011.0
6455,454333,1049028,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8308,21500.0,3,19711.0
6456,454342,1049035,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8226,21500.0,3,22246.0
6457,454351,1049034,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8248,21500.0,3,22389.0
6458,454360,1049031,13603.23841,4750.0,1,MI,0.5117322614,0.6112138015999999,0.7757,21500.0,3,19505.0
6459,454379,1049032,13603.23841,4750.0,1,MI,0.5117322614,0.6112138015999999,0.7789,21500.0,3,22693.0
6460,454388,1049030,13603.23841,4750.0,1,MI,0.5117322614,0.6112138015999999,0.7665,21500.0,3,20610.0
6461,454397,1049036,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8253,21500.0,3,22075.0
6462,454458,3066302,11682.589409999999,6942.0,2,AR,0.5787965615999999,0.8485875706,0.9571,24900.0,3,37413.0
6463,454467,1049037,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8038,21500.0,3,21668.0
6464,454476,1049038,13603.23841,4750.0,1,AZ,0.5117322614,0.6112138015999999,0.75,21500.0,3,21875.0
6465,454485,1049039,13603.23841,4750.0,1,TN,0.5117322614,0.6112138015999999,0.75,21500.0,3,22962.0
6466,454494,1049040,13603.23841,4750.0,1,NC,0.5117322614,0.6112138015999999,0.7234,21500.0,3,21278.0
6467,454500,1049041,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8246,21500.0,3,22676.0
6468,454519,1049042,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8270000000000001,21500.0,3,22054.0
6469,454528,1049043,13603.23841,4750.0,1,IL,0.5117322614,0.6112138015999999,0.7768,21500.0,3,20633.0
6471,454546,2248205,13036.935,5221.0,1,CA,0.5607685433,0.6708333333,0.3932,18900.0,3,15787.0
6472,454555,2248207,13036.935,5221.0,1,NV,0.5607685433,0.6708333333,0.4365,18900.0,3,16389.0
6473,454573,2248206,13036.935,5221.0,1,CA,0.5607685433,0.6708333333,0.3953,18900.0,3,15868.0
6474,454582,193700,35290.338110000004,7500.0,3,KS,0.45791805090000004,0.7542496356999999,0.4861,40300.0,2,
6475,454591,1116602,22774.41892,6334.0,2,UT,0.4298056156,0.6796296296,0.8515,25500.0,3,28197.0
6478,454625,3010617,13186.93475,5945.5,1,SC,0.5336189234000001,0.7884835295,0.8546,25300.0,3,16761.0
6547,455460,3361401,12862.47877,4296.0,1,AL,0.625,0.7796610169,0.6879,20600.0,3,9145.0
6548,455479,2341001,14186.943519999999,3957.5,1,FL,0.5337056243,0.7077730403,0.7167,20400.0,3,12109.0
6549,455488,2341002,14186.943519999999,3957.5,1,AL,0.5337056243,0.7077730403,0.675,20400.0,3,19052.0
6550,455497,2341004,14186.943519999999,3957.5,1,AL,0.5337056243,0.7077730403,0.8059999999999999,20400.0,3,12395.0
6552,455549,469205,12627.31432,4029.0,1,MI,0.6017877739,0.7403547672,0.8727,22000.0,3,22927.0
6553,455558,469206,12627.31432,4029.0,1,MI,0.6017877739,0.7403547672,0.9015,22000.0,3,24467.0
6554,455567,2609204,11017.91659,6334.0,2,TN,0.549870801,0.8078162772,0.3846,34200.0,3,15945.0
6555,455585,464607,27780.388919999998,7334.0,2,MN,0.3918215613,0.660547504,0.8551,32400.0,3,26250.0
6556,455600,4051323,14933.85861,4867.0,2,ID,0.5262342091,0.7167097806999999,0.82,27400.0,3,19475.0
6557,455619,4051324,14933.85861,4867.0,2,OK,0.5262342091,0.7167097806999999,0.8527,27400.0,3,17675.0
6558,455628,3010803,13493.434459999999,6092.5,1,AL,0.5884743258,0.7116082225,0.8217,24300.0,3,40019.0
6559,455646,931308,12360.30568,6334.0,2,KY,0.6172566372,0.8726635514,0.7813,22100.0,3,20885.0
6560,455655,2614205,13276.55142,5570.0,1,NC,0.5607960742,0.8036977167,0.8984,22500.0,3,20195.0
6561,455673,2180204,15748.802730000001,3666.0,1,MO,0.5921985815999999,0.7780979827,0.6735,20100.0,3,13059.0
6564,455716,3010618,13186.93475,5945.5,1,FL,0.5336189234000001,0.7884835295,0.7736,25300.0,3,17162.0
6593,456010,927006,23464.0917,6334.0,2,VA,0.38805970149999996,0.38483894409999997,0.8122,30500.0,3,25473.0
6594,456029,3253302,21567.3557,4750.0,1,TN,0.4694835681,0.4811715481,0.5349,15100.0,3,17781.0
6595,456038,2217111,20438.00974,3745.0,1,AZ,0.5056793919,0.6628095675,0.5941,28200.0,3,16015.0
6596,456056,3010620,13186.93475,5945.5,1,SC,0.5336189234000001,0.7884835295,0.8317,25300.0,3,13501.0
6600,456117,486609,14747.50902,6334.0,1,MI,0.5579178886,0.7282404508,0.9424,27200.0,3,18248.0
6601,456126,1102002,15293.637359999999,5553.0,1,FL,0.5575396825,0.6147798742,0.6575,19500.0,3,14548.0
6602,456135,972203,11322.556690000001,6275.0,1,MN,0.44155844159999996,0.6882716049,0.6756,23000.0,3,11782.0
6605,456180,2190702,14447.206069999998,6827.5,1,AZ,0.5965070762,0.8363899614,0.6772,28700.0,3,18846.0
6606,456205,499202,14036.2652,4750.0,2,NC,0.5611372381,0.7692183723,0.9048,19200.0,3,19060.0
6607,456214,2128302,15024.975190000001,4639.0,1,TX,0.5532994924,0.7648578811,0.6207,34200.0,3,18953.0
6608,456250,3232308,16119.41934,4290.0,1,NV,0.5707730321,0.6535286285,0.7642,27100.0,3,15101.0
6609,456278,1212806,9451.071353,4097.0,1,OH,0.6379201015,0.7958801498,0.8638,15200.0,3,22868.0
6610,456287,2079701,26068.9787,5500.0,1,NE,0.4272151899,0.4314285714,0.5702,18500.0,3,13361.0
6611,456296,3031400,17299.557240000002,7667.0,2,FL,0.4702296281,0.6739969782999999,0.9149,27900.0,3,18448.0
6612,456302,2569307,17900.88767,5524.0,1,MO,0.46216814159999997,0.6673214286,0.9288,29600.0,3,17229.0
6613,456311,2615003,17606.49267,3928.0,1,TX,0.5347621537,0.6568280205,0.8146,31300.0,3,16135.0
6614,456320,2611005,18086.92666,4646.0,1,KS,0.5457932319,0.6884783167,0.7171,23700.0,3,17472.0
6615,456339,3115102,14553.629219999999,4750.0,1,AR,0.5608148592000001,0.7573770492,0.6583,20900.0,3,16595.0
6616,456348,2179907,16074.637319999998,5736.0,3,AZ,0.4961274543,0.6795601062000001,0.7275,37000.0,3,36213.0
6617,456357,736202,17682.04836,3898.0,2,IN,0.5848254932,0.8131122833,0.9171,31100.0,3,23924.0
6618,456366,736204,17682.04836,3898.0,2,IN,0.5848254932,0.8131122833,0.8887,31100.0,3,25612.0
6619,456375,736205,17682.04836,3898.0,2,KY,0.5848254932,0.8131122833,0.8885,31100.0,3,25727.0
6620,456393,10732932,17679.94098,6334.0,2,MS,0.52367531,0.765962788,0.7487,38800.0,3,23896.0
6621,456409,10732929,17679.94098,6334.0,2,MO,0.52367531,0.765962788,0.8185,38800.0,3,23383.0
6622,456418,10732907,17679.94098,6334.0,2,WV,0.52367531,0.765962788,0.8807,38800.0,3,24040.0
6623,456427,732977,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.7526,38800.0,3,24058.0
6624,456436,732984,17679.94098,6334.0,2,FL,0.52367531,0.765962788,0.8896,38800.0,3,22916.0
6625,456445,732957,17679.94098,6334.0,2,NC,0.52367531,0.765962788,0.8158,38800.0,3,22280.0
6626,456454,941202,15896.81819,5216.0,1,UT,0.5626975764,0.7947214076000001,0.7961,23200.0,3,19108.0
6627,456481,2100001,20470.61838,5000.0,3,FL,0.19425778859999998,0.2770611329,0.7632,26000.0,2,23571.0
6628,456490,2100002,20470.61838,5000.0,3,FL,0.19425778859999998,0.2770611329,0.7826,26000.0,2,20805.0
6629,456506,2533602,14935.7997,4750.0,1,IN,0.5771186440999999,0.7675753228,0.7346,22600.0,3,19593.0
6630,456515,2099704,14400.843509999999,4750.0,1,MI,0.5383944154,0.7562152134000001,0.3816,20200.0,3,18407.0
6632,456551,1040602,24234.97482,4480.0,1,ND,0.313253012,0.502617801,0.5075,23000.0,3,12355.0
6633,456560,2052704,19122.77134,,1,OK,0.6005665722,0.695754717,0.0,23800.0,1,15001.0
6636,456612,4051327,14933.85861,4867.0,2,AZ,0.5262342091,0.7167097806999999,0.8039,27400.0,3,19076.0
6637,456621,145974,17006.545280000002,6334.0,3,WV,0.5200258956,0.9124417740999999,0.3803,49200.0,3,
6638,456630,145975,17006.545280000002,6334.0,3,UT,0.5200258956,0.9124417740999999,0.3793,49200.0,3,31374.0
6639,456667,145977,17006.545280000002,6334.0,2,OH,0.5200258956,0.9124417740999999,0.2895,49200.0,3,29769.0
6640,456719,1049045,13603.23841,4750.0,1,IL,0.5117322614,0.6112138015999999,0.8122,21500.0,3,21843.0
6641,456728,1049044,13603.23841,4750.0,1,SC,0.5117322614,0.6112138015999999,0.7889,21500.0,3,23161.0
6642,456737,1049046,13603.23841,4750.0,1,IN,0.5117322614,0.6112138015999999,0.8229,21500.0,3,22056.0
6643,456746,1049049,13603.23841,4750.0,1,MI,0.5117322614,0.6112138015999999,0.7485,21500.0,3,20859.0
6644,456755,1049047,13603.23841,4750.0,1,FL,0.5117322614,0.6112138015999999,0.9178,21500.0,3,22787.0
6645,456764,1049048,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.7833,21500.0,3,21571.0
6646,456773,1049050,13603.23841,4750.0,1,NC,0.5117322614,0.6112138015999999,0.7969,21500.0,3,22240.0
6647,456782,464608,27780.388919999998,7334.0,2,MN,0.3918215613,0.660547504,0.8496,32400.0,3,19731.0
6648,456791,4051328,14933.85861,4867.0,2,SC,0.5262342091,0.7167097806999999,0.8661,27400.0,3,18615.0
6649,456807,464202,22790.87967,6334.0,2,SD,0.4888535032,0.6985854189,0.7824,29100.0,3,23567.0
6650,456816,464201,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8198,29100.0,3,24216.0
6651,456825,2554801,20295.21087,4750.0,1,LA,0.5338164250999999,0.41188959659999996,0.526,14300.0,3,10215.0
6652,456834,464203,22790.87967,6334.0,2,MN,0.4888535032,0.6985854189,0.8876,29100.0,3,25050.0
6653,456852,2120708,16349.12475,8750.0,2,CA,0.5942709911999999,0.6368563686,0.9925,26300.0,3,18180.0
6654,456861,2283805,10860.4298,4474.0,1,FL,0.6384462151,0.7942462601000001,0.6673,14300.0,3,18161.0
6655,456913,2596602,12290.74058,6333.0,1,TX,0.6338028169,0.6574074074,0.6047,28500.0,3,26519.0
6656,456922,2548802,13678.090409999999,3668.0,1,TX,0.7071320181999999,0.5047348485,0.7655,18400.0,3,25774.0
6657,456931,2549402,14088.94992,3880.0,1,TX,0.6630669546,0.5631768953,0.7172,18700.0,3,26833.0
6658,456940,2069303,13930.41178,6334.0,1,TN,0.5227272727000001,0.7417475728,0.5088,27400.0,3,17576.0
6659,456959,396903,72756.40162,8751.0,3,MN,0.19635043289999998,0.15362094199999998,0.6777,48300.0,1,17991.0
6661,456977,3071603,10758.67789,4088.5,2,FL,0.6140195209,0.8717948718,1.0,22900.0,3,15269.0
6662,456995,2360802,22040.181,5500.0,2,UT,0.38860971520000004,0.7348837209,0.8671,22800.0,3,17758.0
6663,457004,372612,11730.781509999999,7667.0,2,OH,0.6189704093999999,0.8428346456999999,0.5887,21900.0,3,19540.0
6664,457013,748801,15747.80009,4750.0,1,MA,0.5862068965999999,0.7067510548999999,0.6007,35600.0,3,
6665,457022,962102,18063.48579,5895.5,2,OH,0.5206295194,0.8527014439,0.6396,42300.0,3,21858.0
6666,457031,1308801,24224.96001,4750.0,1,IL,0.4754098361,0.4239631336,0.6593,19000.0,3,16132.0
6667,457068,2248208,13036.935,5221.0,1,CA,0.5607685433,0.6708333333,0.4328,18900.0,3,15276.0
6668,457077,3422302,13244.94058,5343.0,1,CA,0.5779697624,0.6469298246,0.4402,15100.0,3,14791.0
6670,457101,2100613,16520.35012,4260.0,2,NV,0.5515450532,0.6785567856,0.6667,25100.0,3,20183.0
6671,457110,2218001,21904.20246,5500.0,2,NV,0.47962648560000004,0.7235594457,0.5907,25000.0,3,26139.0
6672,457129,638504,54289.254129999994,12500.0,3,FL,0.4720736519,0.8642173747,0.8466,52600.0,3,15938.0
6673,457174,2605505,12106.742740000002,8866.0,1,SC,0.6121353559,0.7291518175,0.6063,24000.0,2,17634.0
6674,457183,758608,15280.40956,9500.0,3,FL,0.5233380481000001,0.7854710556000001,0.8795,26200.0,2,
6676,457208,2559406,13721.85731,4750.0,1,CA,0.5708245243,0.8359430605,0.9471,22900.0,3,22981.0
6701,457484,2159701,29219.51698,6500.0,3,HI,0.4025974026,0.40856031130000003,0.6952,26400.0,2,14204.0
6763,458177,1049056,13603.23841,4750.0,1,AZ,0.5117322614,0.6112138015999999,0.8189,21500.0,3,22575.0
6764,458186,2091702,20622.79204,4544.0,1,CA,0.49591964850000003,0.6717295443000001,0.5763,34400.0,3,17475.0
6765,458195,2559407,13721.85731,4750.0,1,CA,0.5708245243,0.8359430605,0.9825,22900.0,3,14593.0
6768,458238,491004,9942.134994,3898.0,1,FL,0.6303030303,0.7031463748000001,0.4778,26200.0,3,
6770,458256,3010619,13186.93475,5945.5,1,GA,0.5336189234000001,0.7884835295,0.8555,25300.0,3,16643.0
6771,458265,3368302,14371.340069999998,4750.0,1,IL,0.5464581417000001,0.7462292609000001,0.4958,29800.0,3,18668.0
6773,458283,977703,14793.219009999999,3518.0,1,IN,0.6097794823,0.7290996784999999,0.5612,24300.0,3,17960.0
6774,458292,1049051,13603.23841,4750.0,1,IN,0.5117322614,0.6112138015999999,0.7419,21500.0,3,21940.0
6775,458308,1049052,13603.23841,4750.0,1,KS,0.5117322614,0.6112138015999999,0.8372,21500.0,3,22679.0
6776,458317,1049054,13603.23841,4750.0,1,LA,0.5117322614,0.6112138015999999,0.7635,21500.0,3,22651.0
6777,458326,1049058,13603.23841,4750.0,1,MO,0.5117322614,0.6112138015999999,0.85,21500.0,3,23308.0
6778,458335,1049059,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8072,21500.0,3,21609.0
6779,458344,1049057,13603.23841,4750.0,1,SC,0.5117322614,0.6112138015999999,0.7793,21500.0,3,20436.0
6780,458353,1049053,13603.23841,4750.0,1,TN,0.5117322614,0.6112138015999999,0.7647,21500.0,3,21558.0
6781,458362,1049055,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.7885,21500.0,3,20426.0
6782,458371,491003,9942.134994,3898.0,1,MI,0.6303030303,0.7031463748000001,0.7225,26200.0,3,16418.0
6783,458380,469207,12627.31432,4029.0,1,MI,0.6017877739,0.7403547672,0.9412,22000.0,3,23033.0
6785,458405,499203,14036.2652,4750.0,1,NC,0.5611372381,0.7692183723,0.8566,19200.0,3,19173.0
6786,458414,2223902,0.0,5723.0,1,NJ,0.6688859299000001,0.7847298787,1.0,25200.0,3,21650.0
6788,458432,2158417,15267.650230000001,6132.0,2,OH,0.5848656294,0.7904077442,0.8318,23900.0,3,18280.0
6789,458441,2614206,13276.55142,5570.0,2,GA,0.5607960742,0.8036977167,0.9252,22500.0,3,19515.0
6790,458469,2260603,6765.772752,3500.0,3,PR,0.4847261472,0.5665116279,0.6375,16800.0,3,7108.0
6791,458478,3480304,14513.019519999998,3969.0,1,TX,0.5671406003,0.7367358708,0.6696,23500.0,3,18935.0
6793,458496,927007,23464.0917,6334.0,2,VA,0.38805970149999996,0.38483894409999997,0.6557,30500.0,3,27315.0
6794,458502,267815,13711.93388,5369.0,2,WI,0.5437427578,0.7559192579999999,0.9694,22400.0,3,13181.0
6795,458557,931309,12360.30568,6334.0,2,KY,0.6172566372,0.8726635514,0.958,22100.0,3,25726.0
6796,458593,3010621,13186.93475,5945.5,1,SC,0.5336189234000001,0.7884835295,0.841,25300.0,3,14300.0
6797,458609,3210310,16010.849330000001,4750.0,1,MI,0.5281557463000001,0.6210642317,0.8475,34200.0,3,17110.0
6798,458618,3210311,16010.849330000001,4750.0,1,MI,0.5281557463000001,0.6210642317,0.8532,34200.0,3,18148.0
6799,458627,3210312,16010.849330000001,4750.0,1,IN,0.5281557463000001,0.6210642317,0.9898,34200.0,3,20574.0
6800,458636,3210313,16010.849330000001,4750.0,1,IL,0.5281557463000001,0.6210642317,0.7976,34200.0,3,15553.0
6801,458645,3210314,16010.849330000001,4750.0,1,IL,0.5281557463000001,0.6210642317,0.8325,34200.0,3,
6802,458654,3210308,16010.849330000001,4750.0,1,AZ,0.5281557463000001,0.6210642317,0.8862,34200.0,3,18103.0
6803,458663,3210309,16010.849330000001,4750.0,1,FL,0.5281557463000001,0.6210642317,0.8863,34200.0,3,19730.0
6805,458681,2245505,17224.42809,6334.0,1,IN,0.5148387097,0.804587156,0.6506,21200.0,3,21860.0
6806,458690,3272303,15152.1489,3640.5,1,TX,0.5822291504,0.674392312,0.6628,40600.0,3,16720.0
6807,458706,2326203,13173.891290000001,3500.0,1,NC,0.5591766724,0.7610921502,0.4908,30600.0,3,18347.0
6808,458715,491005,9942.134994,3898.0,1,FL,0.6303030303,0.7031463748000001,0.632,26200.0,3,18525.0
6809,458733,464206,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8534,29100.0,3,25509.0
6810,458742,464609,27780.388919999998,7334.0,2,MN,0.3918215613,0.660547504,0.7481,32400.0,3,17978.0
6811,458751,464208,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8526,29100.0,3,22560.0
6812,458760,464204,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8529,29100.0,3,21477.0
6813,458779,464207,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8503,29100.0,3,25059.0
6815,458803,1301501,8427.449068,5792.5,1,TN,0.6068965517,0.5812310797,0.7095,16700.0,3,12329.0
6816,458812,2607601,14811.89149,6692.5,1,TN,0.44410876130000004,0.5980392157,0.6452,16600.0,3,12636.0
6817,458821,2344201,10061.93991,5497.0,1,TN,0.619205298,0.6297229219,0.736,17900.0,3,11812.0
6818,458830,2149002,15366.278980000001,4397.0,1,PA,0.5790441176,0.5718654434,0.6744,20500.0,3,14456.0
6819,458849,757301,14399.789819999998,3569.0,1,NJ,0.4915730337,0.6021400778,0.6504,14400.0,3,12999.0
6820,458858,1260504,13174.8699,5500.0,1,IN,0.5619047618999999,0.6494023904,0.6894,19800.0,3,13076.0
6821,458867,2288801,15431.49626,8366.0,1,GA,0.44827586210000003,0.6400742115,0.8035,26600.0,3,12010.0
6822,458885,145984,17006.545280000002,6334.0,3,AR,0.5200258956,0.9124417740999999,0.3043,49200.0,3,
6823,458919,145939,17006.545280000002,6334.0,3,GA,0.5200258956,0.9124417740999999,0.3854,49200.0,3,29644.0
6824,458937,145988,17006.545280000002,6334.0,2,LA,0.5200258956,0.9124417740999999,0.3439,49200.0,3,
6825,458955,145991,17006.545280000002,6334.0,4,MS,0.5200258956,0.9124417740999999,,49200.0,3,
6826,458964,145937,17006.545280000002,6334.0,3,SC,0.5200258956,0.9124417740999999,0.3546,49200.0,3,29523.0
6827,458973,145987,17006.545280000002,6334.0,3,TX,0.5200258956,0.9124417740999999,0.3056,49200.0,3,
6828,458982,2117104,24091.26457,6334.0,2,TX,0.4104477612,0.44961100049999997,0.7902,32600.0,3,26933.0
6829,458991,464205,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8798,29100.0,3,25472.0
6830,459000,978302,15458.12665,5500.0,1,TN,0.5748031496,0.5369928400999999,0.6618,19900.0,3,11668.0
6831,459019,2332103,12894.00045,6206.5,1,NC,0.5610389610000001,0.6761133603,0.7198,16900.0,3,12559.0
6832,459028,2079402,14985.64399,4215.0,1,NC,0.5107296136999999,0.6009070295000001,0.7109,23000.0,3,12340.0
6833,459037,1291401,10502.156570000001,5933.0,1,NC,0.5244215938,0.6855345912,0.7185,16400.0,3,13049.0
6834,459046,2345201,13027.23856,6977.0,1,NC,0.5434298441,0.6771217712,0.7411,19400.0,3,11979.0
6835,459055,1102003,15293.637359999999,5553.0,1,FL,0.5575396825,0.6147798742,0.6337,19500.0,3,13410.0
6836,459064,902502,15166.87946,6009.5,1,NC,0.48250460409999996,0.6414219474,0.7462,17300.0,3,14136.0
6837,459073,987003,14614.74351,6931.0,1,TN,0.43646408840000006,0.6119733925,0.696,23700.0,3,11844.0
6838,459091,1116603,22774.41892,6334.0,3,UT,0.4298056156,0.6796296296,0.8085,25500.0,3,22156.0
6839,459107,267816,13711.93388,5369.0,2,VA,0.5437427578,0.7559192579999999,0.8825,22400.0,3,13602.0
6853,459259,1303910,16923.388280000003,4750.0,3,VA,0.5156537753,0.8072542232,0.8484,28800.0,3,24504.0
6854,459268,1303911,16923.388280000003,4750.0,3,VA,0.5156537753,0.8072542232,0.6034,28800.0,3,24945.0
6884,459587,732968,17679.94098,6334.0,2,IN,0.52367531,0.765962788,0.8898,38800.0,3,22103.0
6885,459596,732988,17679.94098,6334.0,2,FL,0.52367531,0.765962788,0.9003,38800.0,3,24051.0
6886,459602,10732906,17679.94098,6334.0,2,VA,0.52367531,0.765962788,0.8245,38800.0,3,23605.0
6887,459611,10732901,17679.94098,6334.0,2,OH,0.52367531,0.765962788,0.8681,38800.0,3,22104.0
6888,459620,10732935,17679.94098,6334.0,2,IA,0.52367531,0.765962788,0.8079999999999999,38800.0,3,21972.0
6889,459639,732978,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.8218,38800.0,3,22124.0
6890,459648,10732926,17679.94098,6334.0,2,TN,0.52367531,0.765962788,0.8889,38800.0,3,20440.0
6891,459657,732974,17679.94098,6334.0,2,TX,0.52367531,0.765962788,0.8161,38800.0,3,24070.0
6892,459666,732980,17679.94098,6334.0,2,SC,0.52367531,0.765962788,0.7907,38800.0,3,23379.0
6893,459675,10732915,17679.94098,6334.0,2,CO,0.52367531,0.765962788,0.828,38800.0,3,23273.0
6894,459684,732987,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.8551,38800.0,3,20469.0
6895,459693,10732920,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.8224,38800.0,3,21400.0
6896,459709,10732928,17679.94098,6334.0,2,MI,0.52367531,0.765962788,0.8657,38800.0,3,22978.0
6897,459718,732956,17679.94098,6334.0,2,NV,0.52367531,0.765962788,0.7866,38800.0,3,22360.0
6903,459833,461706,11892.94389,6334.0,2,OH,0.5575539568,0.8317843866,0.8415,23000.0,3,18598.0
6904,459842,962103,18063.48579,5895.5,2,WI,0.5206295194,0.8527014439,0.4659,42300.0,3,17649.0
6905,459851,962104,18063.48579,5895.5,2,WI,0.5206295194,0.8527014439,0.4101,42300.0,3,20504.0
6906,459930,853202,14669.541000000001,9500.0,2,CA,0.5831758034000001,0.6109016112,0.9420000000000001,37500.0,3,17300.0
6908,459967,3035305,13043.45673,3357.0,1,TX,0.6849315068,0.6800663075,0.5509,19800.0,3,18592.0
6909,459976,3035307,13043.45673,3357.0,1,TX,0.6849315068,0.6800663075,0.713,19800.0,3,19836.0
6910,459985,3035306,13043.45673,3357.0,1,TX,0.6849315068,0.6800663075,0.6694,19800.0,3,25430.0
6911,459994,145900,17006.545280000002,6334.0,3,DC,0.5200258956,0.9124417740999999,0.223,49200.0,3,29524.0
6914,460020,1031906,15127.892759999999,4750.0,1,SC,0.5643793369,0.7393939394,0.8328,26900.0,3,13505.0
6915,460039,4051330,14933.85861,4867.0,2,NM,0.5262342091,0.7167097806999999,0.8239,27400.0,3,19233.0
6916,460048,4051329,14933.85861,4867.0,2,MO,0.5262342091,0.7167097806999999,0.8658,27400.0,3,18190.0
6919,460093,2339703,15125.78537,4750.0,1,MI,0.5661605206,0.784159333,0.8616,23200.0,3,17855.0
6920,460109,2180108,15509.85704,4750.0,1,IN,0.5650372825,0.7348178138,0.7406,24000.0,3,19914.0
6921,460118,2533603,14935.7997,4750.0,1,OH,0.5771186440999999,0.7675753228,0.6912,22600.0,3,17540.0
6922,460127,2099705,14400.843509999999,4750.0,1,MI,0.5383944154,0.7562152134000001,0.7707,20200.0,3,16266.0
6923,460136,2217118,20438.00974,3745.0,1,TX,0.5056793919,0.6628095675,0.7447,28200.0,3,10016.0
6924,460145,3101801,17955.40514,3353.5,1,IL,0.41886792450000004,0.6693679092,0.8673,31600.0,3,10732.0
6925,460181,887101,20078.14979,3500.0,1,TX,0.5113570181,0.6962683042,0.6743,28700.0,3,21161.0
6926,460190,2089601,17266.89271,3560.5,1,FL,0.5130434783,0.7726737337999999,0.6655,20100.0,3,20302.0
6927,460206,2361602,16751.92442,3500.0,1,TX,0.5287531807,0.7106347898,0.6108,22100.0,3,19978.0
6928,460215,3010622,13186.93475,5945.5,2,CO,0.5336189234000001,0.7884835295,0.8446,25300.0,3,17745.0
6929,460349,340400,51452.08897,8807.0,3,RI,0.3346127006,0.14634405179999999,0.8313,35300.0,2,
6930,460358,450303,12656.78982,4750.0,1,TX,0.6063147509000001,0.7173191771999999,0.6553,24400.0,3,21786.0
6931,460367,450302,12656.78982,4750.0,1,CA,0.6063147509000001,0.7173191771999999,0.7403,24400.0,3,20945.0
6933,460446,2105901,12730.737640000001,3670.0,1,NY,0.5396419437,0.7098039215999999,0.4058,16700.0,3,15450.0
6936,460473,931309,12360.30568,6334.0,2,KY,0.6172566372,0.8726635514,0.8397,22100.0,3,31643.0
6937,460482,469208,12627.31432,4029.0,1,MI,0.6017877739,0.7403547672,0.9329,22000.0,3,26544.0
6938,460516,2248210,13036.935,5221.0,1,CA,0.5607685433,0.6708333333,0.3977,18900.0,3,14186.0
6939,460525,3422303,13244.94058,5343.0,1,ID,0.5779697624,0.6469298246,0.6746,15100.0,3,13998.0
6940,460534,2248211,13036.935,5221.0,1,TX,0.5607685433,0.6708333333,0.5607,18900.0,3,14418.0
6941,460543,2362003,28826.03937,4750.0,1,TX,0.562426384,0.3441867853,0.7898,41500.0,3,17947.0
6944,460570,466607,14444.786769999999,3500.0,1,NH,0.5938532716,0.781125498,0.5122,28900.0,3,25148.0
6945,460589,466606,14444.786769999999,3500.0,1,MA,0.5938532716,0.781125498,0.7546,28900.0,3,22959.0
6946,460598,2104003,9457.962345,3753.0,1,PA,0.6683147919,0.7313613040000001,0.7598,28000.0,3,25922.0
6948,460613,4051332,14933.85861,4867.0,2,TX,0.5262342091,0.7167097806999999,0.7599,27400.0,3,19566.0
6952,460668,2263108,12117.48741,3907.5,2,GA,0.5519005847999999,0.7600298563,0.8827,27800.0,3,
6953,460677,1194004,0.0,,1,PR,0.5466101695000001,0.5040767386,0.0,15800.0,3,7463.0
6954,460686,722901,13613.733680000001,1750.0,1,CA,0.6705539359,0.6352201258,0.6704,15700.0,3,13957.0
6955,460695,2112302,15984.21274,3899.5,1,CT,0.5593023256,0.750672043,0.7282,25200.0,3,16222.0
6962,460774,3010624,13186.93475,5945.5,1,LA,0.5336189234000001,0.7884835295,0.9591,25300.0,3,16420.0
